"MMSA_NAME","CASES","DEATHS","death_rate","MMSA_Number","BMI_.kg.m2.","underweight","normalweight","overweight","obese","extremeobesity","Gen_Hlth_good","Gen_Hlth_bad","Gen_Hlth_unkn","Insured","Uninsured","Unkn_insurance","HD_yes","HD_no","Unkn_HD","cancer_yes","cancer_no","Unkn_cancer","KD_yes","KD_no","Unkn_KD","Diabetes_yes","Diabetes_no","Unkn_Diabetes","Smoke_yes","Smoke_no","Unkn_Smoke","age_30minus","age_30_40","age_40_50","age_50_60","age_60_70","age_70plus"
"New Orleans-Metairie, LA",43675,1660,3.80080137378363,35380,28.4166343588377,0.0195544696919812,0.292446982419426,0.376654877891446,0.253443952976692,0.0578997170204552,0.79853476968308,0.197432695787338,0.00403253452958237,0.845428771014877,0.148230855171809,0.00634037381331381,0.0486982712387687,0.943222703275619,0.00807902548561266,0.0623841988741395,0.93518116048952,0.00243464063634059,0.0286327659571141,0.967455552561284,0.00391168148160161,0.150804534482995,0.845788279766256,0.00340718575074945,0.746730696955588,0.204885207618368,0.0483840954260436,0.211150239475458,0.165352264782354,0.160348661368637,0.184260057566627,0.156862941477337,0.122025835329587
"Norfolk, NE",997,13,1.30391173520562,35740,28.3779825081562,0.0171620153486392,0.278551553577805,0.389124714008593,0.26907069179631,0.0460910252686518,0.841991283723318,0.155591718665787,0.00241699761089502,0.873871763452114,0.120193871719091,0.00593436482879478,0.0412883599230958,0.949358391926619,0.00935324815028501,0.0731038261931677,0.926777171912541,0.000119001894291575,0.0202799839512014,0.974532851601102,0.00518716444769681,0.122530707480637,0.876818053560744,0.00065123895861932,0.801544414282598,0.165175410634103,0.0332801750832995,0.201763255790214,0.15540005095462,0.140292582605513,0.201331154263717,0.14149830522799,0.159714651157946
"North Platte, NE",451,4,0.886917960088692,35820,28.5355073606641,0.0164190579929912,0.250650965820684,0.406533414913171,0.279952668002091,0.0464438932710621,0.831881934189314,0.166430727073191,0.00168733873749557,0.872453954528667,0.121157315158807,0.00638873031252619,0.0465816676033733,0.939704925836469,0.0137134065601573,0.082911312151062,0.91565413579671,0.00143455205222776,0.0311646993237945,0.965904972779333,0.00293032789687245,0.127921667144966,0.87168918789304,0.000389144961994087,0.764314072784385,0.202671107045224,0.0330148201703907,0.165256726528704,0.173455546689259,0.145473656694619,0.183616303917085,0.172517580502599,0.159680185667734
"North Port-Sarasota-Bradenton, FL",19768,549,2.77721570214488,35840,27.0826597525379,0.0171748197355905,0.34470958466165,0.414921182746531,0.202516941349037,0.0206774715071918,0.82206352545122,0.17055891369873,0.00737756085005038,0.840927907798372,0.15266093679434,0.00641115540728814,0.061530666050051,0.925831386373936,0.0126379475760135,0.0930057521295089,0.904038703026235,0.00295554484425601,0.0332992320424128,0.964630297385318,0.0020704705722691,0.118343748169719,0.880112314669389,0.00154393716089221,0.78632479561405,0.168726748183144,0.0449484562028061,0.13770193274201,0.111892171379459,0.123059876752714,0.170467873873671,0.195976544164306,0.26090160108784
"Ogden-Clearfield, UT",10301,66,0.640714493738472,36260,27.4788442373257,0.0195200330763448,0.330338274435608,0.395939073685086,0.217807418354718,0.0363952004482438,0.875964734051976,0.121647002990538,0.00238826295748586,0.887633280454547,0.108269570722956,0.00409714882249714,0.0267915955597173,0.96835113217545,0.00485727226483206,0.0573828864856114,0.939364798825777,0.00325231468861127,0.0271273371906419,0.971049541302814,0.00182312150654369,0.104106940999665,0.894965044218059,0.000928014782275443,0.871934010658581,0.0958576073922869,0.0322083819491323,0.237999774846379,0.215725298608112,0.16600602921806,0.158787390960192,0.117883159526875,0.103598346840382
"Oklahoma City, OK",29941,312,1.04204936374871,36420,28.1598604778125,0.0159930888241877,0.295871135286308,0.394955265029472,0.24488871757563,0.0482917932844028,0.818819824206629,0.178003281558872,0.0031768942344991,0.835946105536738,0.159018548450752,0.00503534601251007,0.0453084899082707,0.947944330496149,0.00674717959558081,0.0625213691119004,0.933925953966251,0.0035526769218489,0.0295855551809954,0.966380297209164,0.00403414760984048,0.127438299478616,0.869357739638127,0.00320396088325729,0.786654444659968,0.180756959994046,0.0325885953459862,0.21790687427972,0.195994497837473,0.15838695859435,0.163681833579015,0.145374527673575,0.118655308035866
"Omaha-Council Bluffs, NE-IA",23998,261,1.08759063255271,36540,28.1212017330227,0.0188437980012949,0.28951019826537,0.39793078322915,0.246935051329012,0.0467801691751738,0.8578125098669,0.140163168016238,0.00202432211686121,0.873670759442964,0.121286196695613,0.00504304386142356,0.0364845995575609,0.958332783621244,0.00518261682119482,0.0600656438641342,0.937637809073056,0.0022965470628094,0.0232302853436544,0.97501308346121,0.00175663119513591,0.116476256525565,0.882058703737282,0.00146503973715237,0.795136257439994,0.172954566134729,0.0319091764252774,0.208991640607498,0.190734410403585,0.169599512490633,0.176374133673877,0.138485101182189,0.115815201642219
"Orlando-Kissimmee-Sanford, FL",69524,1018,1.464242563719,36740,27.4678516030947,0.0188616025384201,0.327356578783715,0.414052423846467,0.204865129431618,0.0348642653997803,0.805006185132258,0.190593164115379,0.00440065075236389,0.805702700354904,0.187910549288949,0.00638675035614705,0.04112029240554,0.95136566326568,0.00751404432877982,0.0563104141851941,0.941926076883589,0.00176350893121653,0.0297662847971275,0.968154737294261,0.00207897790861139,0.14028545043782,0.858163193231862,0.001551356330318,0.79946742047073,0.14283508549859,0.05769749403068,0.221497502449075,0.178996057139182,0.162894178652247,0.179167610057014,0.132702175188983,0.1247424765135
"Panama City, FL",6124,108,1.76355323318093,37460,27.9576575215306,0.0231468627451909,0.308447872795289,0.400521401436861,0.217705803432516,0.0501780595901435,0.779372876437572,0.217032254545165,0.00359486901726257,0.791746543280355,0.202334422542112,0.00591903417753268,0.0557200751244738,0.934353981171057,0.00992594370446895,0.0765160894010182,0.919706246425685,0.00377766417329723,0.0374251603366057,0.958510614527213,0.00406422513618149,0.151878705427556,0.845357139718514,0.00276415485392975,0.737448135316529,0.215523239816732,0.0470286248667392,0.180095608331355,0.173828430170944,0.156888795146735,0.176028853249052,0.171585578281472,0.141572734820442
"Pensacola-Ferry Pass-Brent, FL",17707,312,1.76201502230756,37860,27.6627808868997,0.0202814457722823,0.314058970282271,0.406130563431577,0.221277079771614,0.0382519407422564,0.80547702022055,0.191364773232176,0.00315820654727448,0.810857232637261,0.182452361706806,0.00669040565593354,0.0347651250719675,0.956135530665754,0.00909934426227869,0.0799235742649162,0.916104141024889,0.0039722847101946,0.0348162487587653,0.960853097028762,0.00433065421247236,0.145865504613136,0.852721660883653,0.00141283450321086,0.751159806937674,0.19746973905415,0.0513704540081763,0.228327631245903,0.152083884944034,0.154023177384612,0.177606338624779,0.149923190793037,0.138035777007635
"Pittsburgh, PA",20258,619,3.05558297956363,38300,28.1162455625663,0.0165006947403749,0.302080594293382,0.385834505525667,0.247404271189046,0.0481799342515298,0.833190400596247,0.163350613938645,0.00345898546510771,0.92467070179384,0.0688286237125058,0.00650067449365441,0.04943614793895,0.944240774947819,0.00632307711323146,0.0757424600580995,0.922724225816043,0.00153331412585786,0.0243788810409845,0.972518323835679,0.0031027951233368,0.12504216580812,0.873929178318716,0.00102865587316394,0.780933555793152,0.189201507182902,0.0298649370239453,0.182823873339838,0.147669718287896,0.148604539886288,0.190871082042883,0.162649558796558,0.167381227646537
"Port St. Lucie, FL",13018,425,3.26471040098325,38940,27.1664768036852,0.0119898604650712,0.334093101080177,0.427176087382037,0.202899843992305,0.0238411070804104,0.820926338373111,0.176354150609831,0.00271951101705716,0.814917725495372,0.179063024675908,0.00601924982871927,0.0572288278864179,0.934752164073646,0.00801900803993633,0.0826773360353308,0.916031953187825,0.00129071077684427,0.0359368195761427,0.958886732010548,0.00517644841330956,0.139587853011631,0.859115892794909,0.00129625419345991,0.793800531366768,0.155032670819153,0.0511667978140793,0.16006934639746,0.126088434198933,0.132589385936463,0.177242497063319,0.176720750553608,0.227289585850216
"Portland-South Portland, ME",3599,86,2.38955265351487,38860,27.3631212868009,0.0143806343711208,0.345024092718485,0.391652995216177,0.216481117914522,0.0324611597796954,0.871356009746402,0.124494842771601,0.00414914748199717,0.912273700693134,0.0837845738103974,0.00394172549646811,0.0459407657267509,0.951275246753087,0.00278398752016254,0.0822509751703917,0.915023024474682,0.00272600035492647,0.0232628598157192,0.975233561937751,0.00150357824652972,0.110557486750959,0.888191171078095,0.0012513421709457,0.813747358579569,0.156259725756567,0.0299929156638635,0.178938868398622,0.143793555122345,0.162455753456359,0.194525684144783,0.170279495048809,0.150006643829082
"Portland-Vancouver-Hillsboro, OR-WA",18691,345,1.8458081429565,38900,27.36256196361,0.0171513592132888,0.351587282429833,0.386406575129727,0.205960004484194,0.0388947787429581,0.84772062593721,0.15006369200565,0.00221568205714007,0.895301763761451,0.0975837647911805,0.00711447144736877,0.0339038972577097,0.959325998936846,0.00677010380544456,0.0705080511351167,0.926098137407413,0.00339381145746984,0.029832960692613,0.965454576131905,0.00471246317548217,0.115360032887925,0.882488412484802,0.00215155462727305,0.809852167694458,0.144001849395857,0.0461459829096847,0.197404026760083,0.191626782907396,0.174814712808485,0.169985288676918,0.150347458513613,0.115821730333506
"Providence-Warwick, RI-MA",33410,1793,5.36665668961389,39300,27.6972117009467,0.0145611643410658,0.312625354915581,0.412652898466687,0.223372740396561,0.0367878418801051,0.834617820579776,0.163408760661007,0.00197341875921618,0.915984658332286,0.0763475472720463,0.00766779439566823,0.0432000942792861,0.950492196364336,0.00630770935637752,0.0739375968183432,0.923401570753219,0.00266083242843818,0.0251438868104,0.971607340839759,0.00324877234984079,0.121207416758422,0.876427580177379,0.00236500306419944,0.795564090108168,0.156379369143369,0.0480565407484629,0.204472364301155,0.15439443163466,0.158549140049185,0.187607143329193,0.152197821821506,0.142779098864301
"Provo-Orem, UT",19503,59,0.30251756140081,39340,26.8153145599384,0.0211048231375324,0.383266840660365,0.378276984899983,0.190074811612803,0.0272765396893168,0.891728897748487,0.106728344262195,0.00154275798931813,0.861194169905299,0.131423599187869,0.00738223090683148,0.017987577009616,0.978987775965157,0.00302464702522706,0.0449310821039943,0.954387982460719,0.00068093543528702,0.0260754170648837,0.972550467007325,0.00137411592779149,0.0770694098429324,0.921731416999086,0.00119917315798165,0.916885997089734,0.0511838743462823,0.0319301285639834,0.345877762165094,0.222238531477525,0.154770879557275,0.117047377752019,0.0833035993355283,0.0767618497125584
"Rapid City, SD",2965,42,1.41652613827993,39660,27.7729601483041,0.0106904690689655,0.323947170578941,0.395450583054111,0.229772062708571,0.040139714589412,0.849662147159525,0.148710847082002,0.0016270057584731,0.893552672721239,0.103637559870577,0.00280976740818446,0.0490036725103431,0.946003646895037,0.00499268059462025,0.0754943189825173,0.923421180282191,0.00108450073529168,0.0240927911553457,0.973031917040378,0.00287529180427619,0.116363577468202,0.882602161223172,0.00103426130862585,0.770091028268065,0.197471919354498,0.0324370523774369,0.197124015075029,0.172832447535547,0.136186493249708,0.183824719211124,0.164388450396239,0.145643874532354
"Reno, NV",9552,159,1.66457286432161,39900,26.9604933852708,0.0203390786234585,0.352967097249899,0.411157076249187,0.192230806327353,0.0233059415501028,0.822128451820181,0.176894862831113,0.000976685348706219,0.867709044432451,0.126353629160126,0.0059373264074228,0.0352808259795879,0.959190809946274,0.00552836407413786,0.0698018519714519,0.927644806533497,0.0025533414950508,0.0260439474191942,0.971397692818168,0.00255835976263735,0.0996106206307717,0.898245447087277,0.00214393228195136,0.818312608850979,0.154761347915388,0.0269260432336329,0.199482877021485,0.176713346061302,0.165531603020572,0.16893539278572,0.158360589457511,0.13097619165341
"Richmond, VA",17155,467,2.72223841445643,40060,28.0316402378831,0.0157806387509828,0.295358520221559,0.403676504241936,0.244800465759773,0.0403838710257491,0.851227665703003,0.146752259486257,0.00202007481073993,0.884797809851644,0.110895324840667,0.00430686530768964,0.0421028246633532,0.951103215577353,0.00679395975929355,0.0632028459065364,0.934267682607119,0.00252947148634486,0.0256393635841561,0.972196979627685,0.00216365678815926,0.1344652714565,0.862730544738883,0.00280418380461688,0.791725945599532,0.173936683142402,0.0343373712580663,0.205121882981556,0.165525605861169,0.172815954069584,0.183180116513637,0.150985553160038,0.122370887414016
"Riverside-San Bernardino-Ontario, CA",114608,2181,1.90300851598492,40140,27.8674724481095,0.0139584853206668,0.290694874330522,0.424777740954855,0.232051719019532,0.0385171803744244,0.790437710754905,0.208582311308079,0.000979977937015624,0.855919642305262,0.136890986789226,0.00718937090551194,0.0345239971382186,0.960427959349603,0.0050480435121781,0.059630431202097,0.939033552694305,0.00133601610359785,0.0271779160675353,0.969401755667663,0.0034203282648018,0.161902928128643,0.836927946396565,0.00116912547479251,0.791952467108944,0.123178145211872,0.0848693876791833,0.233094803740001,0.188569038002766,0.164630431362491,0.180026609808833,0.12781199107612,0.10586712600979
"Roanoke, VA",3682,56,1.52091254752852,40220,27.7951772418509,0.029048728317834,0.28932465605044,0.424820869466155,0.203227950352136,0.0535777958134339,0.840503674618011,0.150713916330366,0.00878240905162298,0.84006077156494,0.127681624904869,0.0322576035301919,0.0490133913615212,0.932855949103185,0.0181306595352939,0.0635682071678507,0.935108764634758,0.00132302819739161,0.041133793439629,0.957265161548816,0.00160104501155449,0.129477456069185,0.870522543930815,0,0.735502920367652,0.214277741439037,0.0502193381933117,0.181539777924292,0.129312641892679,0.17840429212145,0.195510482011545,0.167780803982375,0.147452002067659
"Rochester, MN",3154,28,0.887761572606214,40340,27.4304139853717,0.0154179075186888,0.324203814474089,0.403532233797409,0.227298536130788,0.0295475080790246,0.899600829193575,0.0999695182535003,0.000429652552924925,0.931037452355046,0.063424850273441,0.00553769737151315,0.0369936750724989,0.959754005879119,0.00325231904838181,0.0614762822453809,0.936701119506633,0.00182259824798658,0.019988810336628,0.974506712964039,0.00550447669933353,0.101031517753005,0.897852577336436,0.00111590491055938,0.83608368457882,0.132381599496352,0.0315347159248281,0.183608323184427,0.183881399167827,0.151240016073606,0.184666298431853,0.158088521708123,0.138515441434164
"Rochester, NY",7491,358,4.77906821519156,40380,27.7842196266205,0.017955427099535,0.325189795617955,0.386074382606073,0.22792091983175,0.0428594748446881,0.850789340703466,0.142130460454657,0.00708019884187725,0.910612211710011,0.0858670127917495,0.00352077549823998,0.0408438310929362,0.95134832540851,0.00780784349855402,0.0721528649738356,0.924794972783247,0.00305216224291803,0.0302258737518646,0.965446610210629,0.0043275160375065,0.111824845755238,0.885423717840595,0.00275143640416716,0.788334024983892,0.164679146366742,0.0469868286493657,0.214757323812531,0.134451273114162,0.164849400503402,0.187790679258512,0.155733488349554,0.142417834961838
"Salem, OR",5314,111,2.08882197967633,41420,28.6784770198809,0.0153524912227822,0.262435625722561,0.390235537227069,0.27871210372125,0.0532642421063372,0.798995328436931,0.195886615582074,0.00511805598099462,0.847275012745579,0.150983950562729,0.00174103669169218,0.0462692121645687,0.942311629223281,0.0114191586121499,0.0954715843946064,0.903369550468142,0.00115886513725159,0.0264852746504214,0.971115860082644,0.00239886526693401,0.127279288650332,0.87052361422828,0.00219709712138748,0.802117471508595,0.153180209913427,0.0447023185779776,0.220639403045467,0.178633905269569,0.140677630892678,0.175399424074585,0.147833831313139,0.136815805404562
"Salina, KS",834,11,1.3189448441247,41460,29.606533266799,0.0132274366553143,0.272371779733572,0.391811734312906,0.247184066449712,0.0754049828484954,0.829383647523309,0.167724058001261,0.00289229447542951,0.842140049714366,0.153237650168411,0.00462230011722229,0.0384643037261582,0.955851906735787,0.00568378953805501,0.0768309027762947,0.921771335382931,0.00139776184077474,0.0186818061667722,0.979669075469309,0.00164911836391833,0.124695348314226,0.8740338766978,0.00127077498797429,0.783698648071635,0.186956158251568,0.0293451936767964,0.19305451053823,0.177010628027316,0.1429697219846,0.179176169094089,0.154526400179737,0.153262570176028
"Salisbury, MD-DE",10135,286,2.82190429205723,41540,28.4070695217549,0.0157576650222512,0.270031962413641,0.404257228330204,0.261522662096203,0.0484304821377008,0.814637945738534,0.183488415365584,0.00187363889588219,0.877836798711132,0.114881606605746,0.00728159468312249,0.0560843584962264,0.936272602354878,0.00764303914889526,0.0843325574605125,0.913944211900291,0.00172323063919672,0.0317958327306171,0.964372704666611,0.00383146260277195,0.161591679885627,0.836696399955232,0.00171192015914136,0.770476528757558,0.189418885792629,0.040104585449813,0.18755299051667,0.132980710975492,0.126550041500844,0.188841631930806,0.185257418395694,0.178817206680493
"Salt Lake City, UT",32593,253,0.776240296996287,41620,27.204515507309,0.0201718006936228,0.347062916229615,0.401858572924014,0.198315921455851,0.032590788696898,0.864640561434349,0.132783531268879,0.00257590729677161,0.85929323247646,0.134863471282042,0.00584329624149818,0.0231529158421722,0.97065010493721,0.00619697922061773,0.0562544545985858,0.942007625321697,0.00173792007971725,0.0258493723320724,0.97148851419991,0.00266211346801732,0.100395283795066,0.897634550711871,0.00197016549306333,0.857927285834092,0.103897409583542,0.0381753045823666,0.235501918622537,0.229140151940894,0.169135147564124,0.157326691158396,0.118601493303706,0.090294597410343
"San Antonio-New Braunfels, TX",67944,1611,2.37107029318262,41700,28.4868784778147,0.0127275026638377,0.265104432138881,0.402444197450093,0.270226110937234,0.0494977568099538,0.774467143993452,0.213846307868801,0.0116865481377468,0.761712587608154,0.231979567715514,0.00630784467633245,0.035454615024935,0.955451278413434,0.00909410656163075,0.0625197523441036,0.936022960422364,0.00145728723353198,0.0370607917149177,0.959435426822444,0.00350378146263864,0.143808556961068,0.853899378138789,0.00229206490014271,0.821742753329384,0.134386426871941,0.0438708197986749,0.231626830090012,0.18450957153567,0.166792535472012,0.173883999558986,0.133471446402095,0.109715616941226
"San Jose-Sunnyvale-Santa Clara, CA",22689,333,1.4676715589052,41940,26.1978241263975,0.0210496283258589,0.415261951343592,0.394267479853546,0.151489311834856,0.0179316286421471,0.872289675679769,0.127710324320231,0,0.894203209460793,0.103709461084724,0.0020873294544827,0.0250846119107522,0.969234717995803,0.00568067009344458,0.062428441804175,0.935876758865326,0.00169479933049854,0.0179369043738904,0.978680874611435,0.00338222101467397,0.127831798351875,0.871105401213498,0.00106280043462716,0.81687061899718,0.0653552353103633,0.117774145692456,0.199486760550205,0.202186110501039,0.183032341469229,0.178284272679624,0.132648637238486,0.104361877561417
"Scottsbluff, NE",433,8,1.84757505773672,42420,28.5013125433565,0.018687525652391,0.266013483566222,0.382519189546082,0.281647977698278,0.051131823537028,0.792539131962185,0.203972593158318,0.00348827487949711,0.841807289499202,0.153941872829815,0.00425083767098293,0.0470872771283077,0.946802751467689,0.00610997140400314,0.0848851027496316,0.912915194503587,0.00219970274678135,0.0295383491707377,0.965347638006227,0.00511401282303491,0.150501986863674,0.847729514876211,0.00176849826011542,0.763409603886595,0.207810520819676,0.0287798752937288,0.184228016710987,0.159753879351466,0.130047035228877,0.186688579607584,0.166517006745175,0.172765482355911
"Shreveport-Bossier City, LA",12892,503,3.90164443065467,43340,28.8729213466418,0.0151128147439581,0.249252775048081,0.401518378805442,0.265757406188545,0.0683586252139737,0.760671234351316,0.235682394065995,0.00364637158268871,0.767982803188602,0.231332420760599,0.000684776050799421,0.0565743541777486,0.937828903337906,0.00559674248434513,0.078990462485274,0.914392604624664,0.00661693289006246,0.0194139713862904,0.974573022788564,0.00601300582514605,0.13511715676771,0.863370692882489,0.00151215034980069,0.74750481912137,0.224938145472892,0.0275570354057382,0.226651104595392,0.167947013372655,0.146816895827903,0.180197279591683,0.148342465862514,0.130045240749853
"Sioux City, IA-NE-SD",8350,120,1.43712574850299,43580,28.5529407458776,0.0125375638054808,0.271803007735238,0.398431912658196,0.263855055018247,0.0533724607828386,0.84041251098988,0.159337722287516,0.000249766722604104,0.865303988749916,0.123774351704723,0.0109216595453608,0.0385334670665138,0.95540965783449,0.00605687509899679,0.0643812472373538,0.935014950361622,0.000603802401023718,0.0361886030973971,0.962132662685501,0.0016787342171017,0.117476733490672,0.880892756839809,0.00163050966951854,0.785862101483774,0.188881260148391,0.0252566383678352,0.20441633420412,0.162332550144941,0.167829975040871,0.174669326802037,0.151866899220226,0.138884914587805
"Sioux Falls, SD",8498,86,1.01200282419393,43620,27.7210119521058,0.0100537362522279,0.327201920306737,0.390220601226574,0.236756922670132,0.0357668195443282,0.889093617670806,0.109461178755663,0.00144520357353075,0.892359770753827,0.0997889497607085,0.00785127948546479,0.0377119417976433,0.956113698907313,0.0061743592950441,0.0653902810880655,0.933258409706403,0.00135130920553182,0.0187128510941471,0.979877053348162,0.00141009555769033,0.102432823631296,0.895703768345067,0.00186340802363725,0.79346450018654,0.179759611317712,0.0267758884957482,0.202475481649366,0.211288392007133,0.155238655592304,0.174512630575746,0.141169685939808,0.115315154235643
"South Bend-Mishawaka, IN-MI",7393,139,1.88015690518058,43780,28.2208993686862,0.0225980368119691,0.260420592138695,0.412529289512881,0.259077359452883,0.0453747220835715,0.809240462736307,0.18968770820214,0.00107182906155317,0.87578129962433,0.118264179497322,0.00595452087834884,0.048909661451297,0.942708584583134,0.00838175396556927,0.0938062388116229,0.903872855503121,0.00232090568525648,0.0316161252938431,0.968383874706157,0,0.111302881458968,0.888697118541032,0,0.731798234759687,0.19599991169723,0.072201853543083,0.163538658932671,0.214790056240666,0.138821890283354,0.173453506366732,0.175932017234346,0.133463870942231
"Spartanburg, SC",6974,199,2.85345569257241,43900,28.2201497662027,0.0170402837971662,0.310530718721272,0.373706707844591,0.240254461250464,0.0584678283865067,0.783899570661176,0.211689353822202,0.00441107551662132,0.84803991435782,0.14796649155189,0.00399359409028981,0.0390428582889304,0.946005152005426,0.0149519897056437,0.0779622832401056,0.916977451783999,0.00506026497589521,0.0298403480953039,0.965771377448996,0.0043882744557003,0.147055683749451,0.85012874199932,0.00281557425122881,0.749726078065058,0.209472274525148,0.0408016474097947,0.214441276414285,0.150787883317101,0.149092569910799,0.1875912314036,0.156850629898799,0.141236409055417
"Spokane-Spokane Valley, WA",7176,172,2.39687848383501,44060,27.8250681833673,0.0177060584585477,0.331062445153181,0.374640456414013,0.228601522757667,0.0479895172165913,0.844524966791275,0.152784165942516,0.00269086726620936,0.890789031873868,0.10080908886492,0.00840187926121159,0.0376839523663509,0.955418567141603,0.00689748049204572,0.0879609252630964,0.907896106982825,0.00414296775407907,0.0303583411571536,0.966044075691158,0.00359758315168812,0.113427556381222,0.884888477766502,0.00168396585227582,0.797137041216816,0.17576254705726,0.0271004117259235,0.212596154993774,0.164578972201736,0.151487353353603,0.172661549510589,0.161780113626425,0.136895856313874
"Springfield, MA",10391,993,9.55634683861034,44140,27.3396045665104,0.023270266627795,0.330859020124208,0.403211339570224,0.20807894415402,0.0345804295237525,0.811278130343271,0.184653179774878,0.00406868988185084,0.923504115790907,0.0675597341860969,0.00893615002299632,0.0407157101159228,0.95095257760243,0.00833171228164688,0.0675411125867757,0.929074313285282,0.0033845741279426,0.0370692150289874,0.959639251043904,0.0032915339271089,0.128280430068726,0.869816680429464,0.00190288950181,0.765601066740205,0.182132617654864,0.0522663156049312,0.249127274412963,0.142504302468402,0.139620460452175,0.182612605077148,0.154200688502608,0.131934669086703
"St. Cloud, MN",4687,28,0.59739705568594,41060,27.7411665189758,0.0156551098635166,0.288305899974647,0.434304936075471,0.230909744665063,0.0308243094213024,0.881966666572213,0.116105073387501,0.00192826004028537,0.934865223438143,0.0603138043136978,0.00482097224815897,0.0274635873171409,0.965976913652077,0.00655949903078187,0.0672300090616538,0.930383604399889,0.00238638653845681,0.0187234920387376,0.979021959223542,0.00225454873772062,0.10253786881826,0.895071964840741,0.00239016634099879,0.810357675786293,0.150047596560407,0.0395947276532998,0.257288599630582,0.170789298594096,0.139973836528171,0.167387725596727,0.136910096267449,0.127650443382975
"St. Louis, MO-IL",54369,1423,2.6173002998032,41180,28.0344678874372,0.016582023312734,0.312847924289535,0.386727344609059,0.232543874934213,0.0512988328544589,0.834299228471135,0.163891505158702,0.00180926637016267,0.898416054333619,0.0970746548202071,0.00450929084617418,0.0426404272475506,0.951120430834913,0.00623914191753599,0.0732270136421455,0.925388708389242,0.00138427796861218,0.0286713088820667,0.968949599627624,0.00237909149030973,0.132733460950009,0.865454551638616,0.00181198741137558,0.783346143209447,0.187516535357506,0.0291373214330477,0.192091121295036,0.174232921394553,0.157540859679557,0.189302982374651,0.149445477129702,0.137386638126501
"Syracuse, NY",5424,194,3.57669616519174,45060,28.1937470263845,0.0207085779969391,0.288005365297895,0.398609372683271,0.233293247627889,0.0593834363940064,0.84596141708803,0.152606027794937,0.00143255511703281,0.910260419207318,0.0805836359222775,0.00915594487040406,0.0391322033857796,0.954902498490208,0.00596529812401252,0.0576429794702474,0.938619741186754,0.00373727934299845,0.0329256978595246,0.965916351999061,0.00115795014141485,0.125828669085391,0.873204714455669,0.000966616458939971,0.754064039959234,0.181859331891562,0.064076628149204,0.216153901221258,0.157439711546918,0.149547631263241,0.171560256773031,0.168788316382609,0.136510182812942
"Tallahassee, FL",15180,143,0.942028985507246,45220,27.7346307146816,0.0253202901241208,0.342967085940391,0.340148116188387,0.238794459536335,0.0527700482107671,0.863729487785244,0.132664944079571,0.00360556813518415,0.865596208354162,0.132248610879051,0.00215518076678651,0.0293326096351756,0.962469146595358,0.00819824376946624,0.0620334781428968,0.93516591640506,0.00280060545204339,0.024047237754438,0.97183313661698,0.00411962562858157,0.116212242422451,0.87987847892664,0.00390927865090994,0.813621548081662,0.13655500016065,0.0498234517576875,0.30168882910013,0.171111880078919,0.136374904220142,0.147065887513242,0.142578375386783,0.101180123700784
"Tampa-St. Petersburg-Clearwater, FL",76926,1734,2.25411434365494,45300,27.642065439324,0.0196917023108361,0.315523034872319,0.415173423612557,0.209714854701272,0.0398969845030161,0.798911738158024,0.196632648434711,0.00445561340726498,0.834024179372169,0.159569661151793,0.00640615947603814,0.0536295416814313,0.938607153853569,0.00776330446499936,0.0837783150301869,0.913744491615655,0.00247719335415777,0.0282285366399525,0.96908923712325,0.00268222623679794,0.139010265371204,0.858326596697005,0.00266313793179075,0.761175344785951,0.18248791879314,0.0563367364209088,0.1730157264027,0.160348342820737,0.152369674306459,0.186022411834546,0.16380548653358,0.164438358101978
"Toledo, OH",10149,468,4.61129175288206,45780,28.4402915127932,0.023041570251923,0.281106073314915,0.381297257540573,0.266428219960158,0.0481268789324314,0.812908301886723,0.18531805288338,0.00177364522989696,0.888505174696921,0.104711299232221,0.0067835260708575,0.0548961766485387,0.938655998677983,0.00644782467347776,0.0655770105998642,0.932311635122992,0.00211135427714398,0.0326006940888574,0.964032611828203,0.00336669408293937,0.134934795960472,0.863902602099493,0.00116260194003519,0.765537354225572,0.194234538023669,0.0402281077507599,0.226546209851168,0.162905762154466,0.15218185401341,0.176568219879816,0.151668039443559,0.13012991465758
"Topeka, KS",3434,39,1.13570180547467,45820,28.8407806336738,0.0172962181102313,0.27086354404698,0.395382535303114,0.256307493958626,0.0601502085810487,0.823146788906967,0.174988461587619,0.00186474950541383,0.872752892668091,0.117125059361113,0.0101220479707952,0.0399012674068088,0.950878566920379,0.00922016567281236,0.0770732052612286,0.920411122947079,0.00251567179169219,0.0337632759597614,0.962723755167969,0.00351296887226981,0.133861409318961,0.865188756881688,0.000949833799350364,0.7603540280782,0.188405036836459,0.0512409350853412,0.181746816027112,0.168838943200982,0.146686264910154,0.180029874558788,0.170472900920579,0.152225200382386
"Tulsa, OK",24050,302,1.25571725571726,46140,28.3428395153064,0.0142628631138116,0.290471911297686,0.392838557074125,0.250089719126483,0.0523369493878953,0.80256475187438,0.191679920877584,0.00546053308911929,0.852361831179846,0.14248844977721,0.00485492488402826,0.0478015320258835,0.944865770207401,0.00703790360779894,0.0658068809055511,0.930367303593263,0.00353102134226891,0.0297899195049935,0.96658263382104,0.00333265251505001,0.136006191542922,0.859570025015533,0.00412898928262846,0.774129450038114,0.192798047425375,0.0327777083775941,0.199942044575806,0.184309671817684,0.154243522314721,0.172400115665601,0.157093060748139,0.131716790719131
