"MMSA","BMI_.kg.m2.","underweight","normalweight","overweight","obese","extremeobesity","Gen_Hlth_good","Gen_Hlth_bad","Gen_Hlth_unkn","Insured","Uninsured","Unkn_insurance","BP_High","BP_normal","BP_unkn","Chol_High","Chol_normal","Unkn_chol","HD_yes","HD_no","Unkn_HD","cancer_yes","cancer_no","Unkn_cancer","KD_yes","KD_no","Unkn_KD","Diabetes_yes","Diabetes_no","Unkn_Diabetes","Smoke_yes","Smoke_no","Unkn_Smoke","age_30minus","age_30_40","age_40_50","age_50_60","age_60_70","age_70plus"
22020,27.4310363437916,0.00956781038328532,0.397402442371666,0.323235975135506,0.219857722824268,0.0499360492852745,0.859450954966877,0.138983405783461,0.00156563924966144,0.906565777144552,0.0817123384628767,0.011721884392571,0.279222768998684,0.719370482270966,0.00140674873035017,0.244622595548145,0.630328106571742,0.125049297880113,0.0316222384171869,0.966128457253599,0.00224930432921443,0.0570546059011565,0.942120397419456,0.000824996679387405,0.0238537070108911,0.97438851429049,0.00175777869861919,0.085986150843955,0.913916115076865,9.77340791796147e-05,0.808802566015827,0.161969983533545,0.0292274504506281,0.291337764521162,0.192388599956547,0.134975585031112,0.135972359214924,0.142241585879201,0.103084105397054
22220,27.3383334886124,0.00277310116606186,0.476603763025514,0.285476730459134,0.173307998883091,0.061838406466199,0.843954278007098,0.153826312068186,0.00221940992471582,0.899262185355691,0.100636244869354,0.000101569774955418,0.327076315779224,0.672521542974876,0.000402141245900209,0.233055021936089,0.616306892773978,0.150638085289933,0.0501388806448107,0.941736606460764,0.00812451289442524,0.0429238010646553,0.955503869315588,0.00157232961975722,0.019495003040398,0.980504996959602,0,0.0933768387102263,0.878032250915228,0.0285909103745458,0.785284874244015,0.161655525210055,0.0530596005459299,0.23752048801971,0.172099332466653,0.159850454440314,0.170008140238161,0.14452505097576,0.115996533859402
22500,29.3256714952152,0,0.390595084396337,0.208503887297074,0.333123431085807,0.0677775972207825,0.765928128375148,0.229749336035157,0.00432253558969413,0.840348228635269,0.154075440338259,0.00557633102647209,0.474412445127119,0.522315093687241,0.00327246118564029,0.387081169047144,0.528253180841296,0.0846656501115596,0.0700402997705348,0.923485174740738,0.00647452548872702,0.0748217911758816,0.925178208824118,0,0.0543430143568287,0.939088453745284,0.00656853189788731,0.200313302050316,0.799686697949684,0,0.75324006377542,0.203335571644244,0.0434243645803353,0.190488210582873,0.16014086058947,0.170152473523237,0.169501616154482,0.170125687418039,0.139591151731898
23060,27.5362678174909,0.0289687596498907,0.440270860681236,0.223724722917015,0.243152157103464,0.063883499648394,0.781961304936993,0.216877787416026,0.00116090764698139,0.882529142032673,0.113306984660009,0.004163873307318,0.366290398871853,0.632644670249446,0.00106493087870026,0.274758442000303,0.612988436996612,0.112253121003085,0.0574706465026963,0.938218233246435,0.00431112025086853,0.0644237899487786,0.931309583197772,0.00426662685344934,0.0224395703750687,0.977560429624931,0,0.127614191395484,0.870079671680793,0.00230613692372326,0.749483836025319,0.200508437358576,0.0500077266161042,0.196799709902242,0.177782547341512,0.172933861730694,0.161642374004369,0.160592918510855,0.130248588510328
23104,27.9860627090996,0.00879522651970943,0.372104326308978,0.347522992974595,0.213367672977807,0.0582097812189105,0.776646857677739,0.222854678362795,0.000498463959466212,0.798807703600801,0.193024268023041,0.0081680283761578,0.351268046215585,0.648068524570258,0.000663429214156614,0.29834640013326,0.631034489110408,0.0706191107563319,0.04258747699475,0.949406451545983,0.00800607145926664,0.0428719788584598,0.955682926196281,0.00144509494525887,0.0330040484148154,0.959330255988776,0.00766569559640891,0.128083347530381,0.871562923737687,0.000353728731931498,0.814123411159603,0.152819449993794,0.0330571388466029,0.223235461133671,0.183577248826408,0.167958523499878,0.176974324663644,0.138416811174333,0.109837630702066
23540,26.8571725675501,0.0690002193069218,0.379486303257579,0.405484868566393,0.0600827012336931,0.0859459076354126,0.88027078201583,0.118047908673063,0.00168130931110749,0.843714098138874,0.152102808666316,0.00418309319480963,0.321818674557924,0.67788715296802,0.00029417247405546,0.26838405952267,0.640544902263205,0.0910710382141246,0.0393447974521809,0.949413393250879,0.0112418092969402,0.0390217233571582,0.960978276642842,0,0.031214624819332,0.967799244276097,0.000986130904571115,0.130527236075442,0.869472763924558,0,0.818211576356567,0.122423438196555,0.0593649854468778,0.390577865157222,0.101941944636111,0.144264916910118,0.128414937572623,0.120073669604901,0.114726666119024
24220,26.4846297997455,0.0269473673798611,0.495379198312509,0.207752814556207,0.230311905741221,0.0396087140102019,0.835173094959504,0.164382753109993,0.00044415193050397,0.934233170929815,0.0588484324708546,0.00691839659933044,0.292795325425742,0.707204674574258,0,0.240234661655656,0.622004530393453,0.137760807950891,0.0581932654265955,0.936907996444826,0.00489873812857837,0.077128741970929,0.919623436086185,0.00324782194288557,0.038587894220305,0.961412105779695,0,0.0950540394043423,0.904945960595658,0,0.829068879372301,0.135436506625927,0.0354946140017719,0.322471725242124,0.149226970075498,0.117590462701766,0.152238068385531,0.138320550931798,0.120152222663283
24260,27.4687415354343,0,0.34799489664212,0.389450222292684,0.237044642655728,0.0255102384094682,0.797933579711852,0.202066420288148,0,0.839860952260731,0.157207283569812,0.00293176416945652,0.358481742148899,0.640760592682142,0.000757665168958696,0.254611043588175,0.650189068058044,0.0951998883537812,0.0496175826117167,0.94795665327824,0.0024257641100431,0.0764326018931507,0.923567398106849,0,0.0341561565944275,0.96004256763912,0.00580127576645251,0.13646292903826,0.86353707096174,0,0.807830410742437,0.1547712482953,0.0373983409622624,0.187961937724937,0.18827549510829,0.134889079150562,0.184601163161765,0.149880206854721,0.154392117999725
24340,27.9832555373976,0.0141377069715822,0.410168174804731,0.289399127168998,0.226047253212193,0.0602477378424956,0.857494062003554,0.140134346500582,0.00237159149586449,0.912089479377356,0.0801037954010995,0.00780672522154489,0.34075868886483,0.654626606060785,0.00461470507438508,0.272662859060965,0.596524022471791,0.130813118467244,0.0267605723165567,0.967679397836645,0.00556002984679827,0.0551420846559879,0.944070125895256,0.000787789448755938,0.0314481471394786,0.968381319747524,0.000170533112997896,0.129749443246683,0.870250556753317,0,0.823201719673124,0.139456472293771,0.0373418080331049,0.212012234328915,0.203614672432974,0.154372284017525,0.147950314599101,0.154029176494027,0.128021318127456
24860,28.1288345020974,0.037691543079759,0.342787589578755,0.297703956652602,0.25747595973516,0.0643409509537239,0.80161012911043,0.191254750350997,0.00713512053857363,0.846615962057706,0.148588734250826,0.00479530369146847,0.386685361809972,0.60838800286319,0.00492663532683779,0.305829237165799,0.615380943169897,0.0787898196643037,0.0517090181149016,0.939078036462287,0.00921294542281175,0.0685199602828863,0.929813920546187,0.00166611917092637,0.038895781952204,0.959458281112177,0.0016459369356191,0.143429071243746,0.855668441694435,0.000902487061818834,0.795650553219908,0.170171568612473,0.034177878167619,0.213478519889717,0.162956878488474,0.154499899226263,0.173952976509239,0.150786424636134,0.144325301250173
25180,27.3066726623998,0.0165166886070894,0.374402619935662,0.378237672777194,0.200086279559841,0.0307567391202132,0.801334076695754,0.195021188469937,0.00364473483430889,0.907546784106534,0.0882527129588271,0.00420050293463914,0.402710997256224,0.59614587363382,0.00114312910995613,0.342427224228543,0.562120737266096,0.0954520385053605,0.0467635528081547,0.949909040058509,0.00332740713333651,0.0837329342675064,0.915791320880918,0.000475744851575785,0.0206745948636305,0.976836601008205,0.00248880412816428,0.166600163096387,0.833399836903613,0,0.761799634232605,0.203220414427185,0.0349799513402108,0.175752440479455,0.183783071758156,0.160976948973229,0.190190288280874,0.154325240103803,0.134972010404483
25540,26.6264490934479,0.0321688344309843,0.390713447367042,0.394523341681408,0.143760695853896,0.0388336806666691,0.851217940672938,0.148495782971418,0.000286276355644597,0.922499828415646,0.0712749930931858,0.00622517849116822,0.325235997200132,0.668870608233365,0.00589339456650328,0.290804717881327,0.657472761321071,0.0517225207976014,0.0337805297789598,0.962857835386896,0.00336163483414434,0.0672481158336622,0.929822748622791,0.00292913554354694,0.023758648551917,0.973769229089064,0.00247212235901851,0.119042020401217,0.878983434407894,0.00197454519088931,0.842574355049626,0.104590600077105,0.0528350448732688,0.189990938775955,0.161696204463002,0.156670149101082,0.18980174657407,0.154209101570344,0.147631859515548
25940,26.872788965842,0,0.544451591722223,0.245787283111863,0.145740801633062,0.064020323532852,0.861989314938492,0.137707528890763,0.0003031561707458,0.850104643157458,0.136142930942641,0.0137524258999008,0.350938889031591,0.648176954419845,0.00088415654856419,0.314139860178264,0.598285214068384,0.0875749257533524,0.0406562216186151,0.957302758360858,0.00204102002052692,0.0919018333186947,0.902338691963115,0.00575947471818984,0.0336423944934893,0.966357605506511,0,0.127219948181176,0.872780051818824,0,0.841076385372727,0.128783628275887,0.0301399863513863,0.214317753006257,0.128520478696572,0.123144479177544,0.128943401320902,0.188215483190182,0.216858404608543
26420,28.8214883935962,0.0384707764496402,0.252257878320135,0.406522333291356,0.21148665426882,0.0912623576700488,0.782810465163002,0.208694053118401,0.0084954817185972,0.707045358252708,0.289270565535188,0.00368407621210351,0.331013813208978,0.665624210678057,0.00336197611296534,0.311985217413884,0.58509158905061,0.102923193535506,0.0345580555168752,0.951322780173692,0.0141191643094324,0.0485230220396067,0.949760608518978,0.00171636944141531,0.0245366891632172,0.972031157522396,0.00343215331438674,0.129054697239809,0.86355604031974,0.00738926244045059,0.78611275034656,0.13950876113706,0.0743784885163796,0.201594573704043,0.222241118864218,0.182494615596901,0.164396857344517,0.132407426328044,0.0968654081622782
26580,29.0852323276148,0.0224328658949766,0.32855972474098,0.315434021782764,0.199538673227613,0.134034714353667,0.703041567931066,0.294872830636708,0.00208560143222612,0.929449173237752,0.0668927603219305,0.00365806644031776,0.460777244545936,0.538859067576774,0.000363687877289745,0.326346806271691,0.58627697084048,0.0873762228878291,0.0766550807832381,0.908591723184171,0.0147531960325914,0.0894249456774601,0.908518676025838,0.0020563782967023,0.0426351907189022,0.952529653147053,0.0048351561340447,0.164916963438668,0.833282398124134,0.00180063843719782,0.738795428055852,0.236565521589535,0.0246390503546131,0.183462741318345,0.165702275190209,0.157805274246368,0.15914985422642,0.167195465345043,0.166684389673615
26900,27.489948750663,0.0378708506859282,0.39237940284106,0.298275283479713,0.19904525960264,0.0724292033906578,0.816520745217443,0.18051603661064,0.00296321817191687,0.900155424170044,0.0972443581056466,0.00260021772430893,0.367928402968407,0.630793009014358,0.00127858801723558,0.285427463722341,0.608537841782375,0.106034694495284,0.0415466859835048,0.954832739554321,0.00362057446217375,0.0683845251229024,0.929985090376952,0.00163038450014596,0.0343842921080456,0.963909974009375,0.00170573388257896,0.138552963078627,0.859736390917259,0.001710646004114,0.763531341560563,0.183463038657436,0.0530056197820012,0.208846574821104,0.18216191819921,0.16590862696735,0.172674859272729,0.151564142166152,0.118843878573454
27140,29.6263948802085,0.0471046372619914,0.314732402390168,0.275792467172966,0.271975899192474,0.0903945939824015,0.827525815414544,0.168536956671742,0.00393722791371473,0.82032673882838,0.176039090620485,0.00363417055113421,0.408324982177562,0.589941823811561,0.00173319401087714,0.328518977054367,0.568412973112934,0.103068049832699,0.0444631704107796,0.940915163631879,0.0146216659573417,0.0689497543696525,0.930543263191853,0.000506982438494121,0.0400201894076109,0.959979810592389,0,0.156412148252702,0.843587851747298,0,0.813160542775378,0.152622899038883,0.0342165581857394,0.198090895517297,0.204151859712149,0.155165272703748,0.168058212330028,0.14760838205479,0.126925377681989
27260,28.6674572591295,0.0554071945781799,0.352229733105598,0.280866828328087,0.210656395622088,0.100839848366047,0.775104157229394,0.219152318942578,0.0057435238280284,0.882977815570452,0.115470066491637,0.00155211793791151,0.366268447920863,0.628547530346404,0.00518402173273327,0.295116897107338,0.614798025552599,0.0900850773400628,0.0544554780680863,0.941608103568113,0.00393641836380045,0.0735836446762982,0.924082461189246,0.00233389413445582,0.0351006549050621,0.956880226819823,0.00801911827511471,0.156146567980872,0.843829813889961,2.36181291673252e-05,0.767437118763286,0.173185910614146,0.0593769706225677,0.196208731524375,0.197075001542411,0.122036422409563,0.189646264256588,0.166287132903151,0.128746447363912
27980,27.071374745762,0.03165636099624,0.409125219513389,0.314173418324316,0.199777873468262,0.0452671276977927,0.85301770888671,0.14698229111329,0,0.92093723815463,0.0779274802626725,0.00113528158269778,0.298241559696882,0.699540654028736,0.00221778627438223,0.261371565715701,0.603573596621723,0.135054837662576,0.034270811599663,0.962385065964087,0.00334412243625048,0.0728953077333866,0.927104692266613,0,0.0359055861596069,0.964094413840393,0,0.151185587271598,0.848814412728402,0,0.835108031028062,0.114346697000827,0.0505452719711116,0.169207811639559,0.171134456781287,0.164995673101049,0.179458287356225,0.174301211003477,0.140902560118403
28140,27.7804192999678,0.016760246292491,0.384139216793416,0.318883005009668,0.216772824316138,0.0634447075882868,0.856349472243123,0.141763367863608,0.00188715989326904,0.871671045980386,0.124398783564517,0.00393017045509756,0.315782065561973,0.679919388776847,0.00429854566117987,0.285442891353541,0.623819561347975,0.0907375472984845,0.0378604652084926,0.956999692800523,0.00513984199098414,0.0635859672614039,0.933393074476118,0.00302095826247826,0.0247419330265498,0.97344942011475,0.0018086468587005,0.119260859875311,0.879920204127357,0.000818935997332559,0.7894539955151,0.162212345420141,0.0483336590647592,0.193030971526107,0.196461807100136,0.149312314051035,0.186681198995226,0.148024234007286,0.12648947432021
28700,28.4830031271172,0.0109479587591569,0.354598137113214,0.318696911816707,0.232982117388794,0.0827748749221281,0.717376195485351,0.280589498652473,0.00203430586217655,0.827634274286655,0.162068974609335,0.0102967511040104,0.451713492743915,0.546275357539277,0.00201114971680776,0.317555289035873,0.592013680422109,0.0904310305420183,0.0700120253473798,0.922732832876078,0.00725514177654214,0.0940460351613645,0.900744884886103,0.00520907995253238,0.0467790521573632,0.950822007848223,0.00239893999441333,0.199924233982715,0.798710430255624,0.00136533576166014,0.652670362851838,0.302426426992991,0.0449032101551709,0.146664507635717,0.165964576545674,0.137138225824607,0.163967517504677,0.221313922367341,0.164951250121984
28940,29.4880022633599,0.0267123838249769,0.327556098643943,0.318193432462524,0.212036820501317,0.115501264567239,0.798090491786429,0.201909508213571,0,0.875267254573916,0.12242572035762,0.00230702506846444,0.3586924679984,0.635658384385947,0.00564914761565281,0.33407465084045,0.60554087569352,0.0603844734660306,0.0501828114883019,0.944448470576687,0.00536871793501161,0.080035605495312,0.919315049518762,0.000649344985926522,0.0319741593601766,0.965027419849394,0.00299842079042918,0.140695384966863,0.855149673172515,0.00415494186062261,0.689700751512589,0.258507708604457,0.0517915398829538,0.208271601584736,0.162051204074749,0.132806107049277,0.161962509283095,0.17541156683765,0.159497011170492
29620,26.7903514879779,0.0181948815556846,0.410778637332935,0.311789212284521,0.23704479860779,0.0221924702190683,0.839947391264734,0.156058425855808,0.00399418287945748,0.900931487322472,0.0753247634797054,0.0237437491978223,0.348868796498373,0.650237423878662,0.000893779622964901,0.252710049358048,0.572916195375919,0.174373755266033,0.0561134205461001,0.939764217786026,0.00412236166787355,0.0764061362847906,0.923593863715209,0,0.0266446532770608,0.969197680023007,0.00415766669993264,0.113130281196221,0.883705994003414,0.00316372480036498,0.771670773993485,0.19551092199904,0.032818304007475,0.26105051481575,0.166136951275935,0.152846497524613,0.160303089115764,0.134354188073924,0.125308759194015
30460,26.6144743504089,0.0111324857875004,0.462556242254795,0.309971801099803,0.180414874463968,0.0359245963939329,0.844790828164444,0.155209171835556,0,0.92922325580776,0.0601840388300669,0.0105927053621734,0.37249312836428,0.623962603545122,0.00354426809059756,0.261470756806643,0.638056482176234,0.100472761017123,0.0437684724273971,0.947863960046881,0.00836756752572158,0.0822826550996511,0.915638616617844,0.0020787282825053,0.0324314879153831,0.967568512084617,0,0.142516779796632,0.853938952112771,0.00354426809059756,0.787453485874362,0.180230227516778,0.0323162866088603,0.238737386928252,0.166298804162989,0.153091861012563,0.194860359178222,0.115883944198689,0.131127644519286
30700,27.5054358967154,0.0400517816485929,0.375307126926841,0.317892368986794,0.203439226368272,0.0633094960695004,0.869105790775128,0.130894209224872,0,0.891218673519073,0.101630945413419,0.00715038106750861,0.27905854245028,0.719371134568831,0.00157032298088881,0.245482681256141,0.661842860429804,0.0926744583140552,0.0348658827396266,0.960710579972298,0.00442353728807527,0.0642894321431246,0.935710567856875,0,0.0287863100077787,0.968575635528173,0.00263805446404801,0.0984424320763191,0.90064065932438,0.000916908599300512,0.849156549174383,0.11807513081446,0.0327683200111568,0.274964864202441,0.181686575536428,0.143092976389344,0.150698877733526,0.136271999207892,0.113284706930368
30780,30.2931168867485,0,0.282860660511045,0.321892840804825,0.259190099481761,0.136056399202369,0.767223805180439,0.232507114137429,0.000269080682131489,0.873258887889657,0.116555672285167,0.0101854398251764,0.423330172375388,0.572691689120312,0.00397813850429992,0.308855881078877,0.577832318954337,0.113311799966786,0.0522006442039138,0.943015344372644,0.00478401142344226,0.0822750280932379,0.91472642137538,0.00299855053138197,0.0401668307852363,0.956294867248681,0.0035383019660823,0.125553420503725,0.874068630475465,0.000377949020809956,0.723614801468322,0.238877363465293,0.037507835066385,0.214570433264272,0.198273909927265,0.150812161735604,0.15047211558483,0.157268918571585,0.128602460916444
31080,26.7011846390824,0.0464878749905763,0.386596348995105,0.340509878866325,0.20123830517366,0.0251675919743331,0.821919345056934,0.177780828283262,0.000299826659803889,0.884408223100956,0.112291829033791,0.0032999478652529,0.276140578176038,0.723163369841875,0.000696051982087029,0.275754480848505,0.653605554694798,0.0706399644566977,0.0263929289139807,0.971384404245011,0.0022226668410085,0.0499295310647306,0.946360424812126,0.00371004412314329,0.0317180571896234,0.96743104329466,0.000850899515716747,0.15483437598195,0.843141476331697,0.00202414768635298,0.813377571291833,0.108156646956865,0.0784657817513018,0.223946981636383,0.177387193468608,0.183945139728792,0.170213021792643,0.128364861435589,0.116142801937986
31140,27.5422599221335,0.0099419288525505,0.325893099719709,0.444919472858757,0.165233699926688,0.0540117986422954,0.77585272131474,0.223830306027099,0.000316972658160831,0.904408355250903,0.0856905075083176,0.00990113724077952,0.367492077094078,0.629521660367717,0.00298626253820495,0.315421694051841,0.575437786947954,0.109140519000204,0.0536929035522978,0.940332745268451,0.00597435117925158,0.0790798423878768,0.918817131813297,0.00210302579882619,0.0408406878851387,0.958139044625877,0.00102026748898429,0.156222112648274,0.840636766561711,0.00314112079001428,0.743167220134099,0.217758373870976,0.0390744059949253,0.18614371730433,0.169906338451604,0.181840167816474,0.180058196214276,0.148217791321576,0.13383378889174
31740,26.7293570239845,0.0414568483567403,0.416231430560405,0.291802333102987,0.227800727000335,0.0227086609795324,0.882780915048416,0.115421719945109,0.0017973650064745,0.90280858399048,0.0816227508905018,0.0155686651190177,0.257566318163846,0.736137489764666,0.00629619207148782,0.156009873749842,0.64741811029123,0.196572015958928,0.0272533585720158,0.964809728185097,0.0079369132428873,0.0485125972090917,0.9477308781575,0.00375652463340823,0.0173262760582135,0.978305969539953,0.00436775440183309,0.0774058574990609,0.919228669084646,0.00336547341629328,0.836405129961112,0.1148390404253,0.048755829613588,0.438796322968516,0.169977449378486,0.0983885765737536,0.105475659597379,0.10333334604701,0.0840286454348567
32820,29.4785605056589,0.0187800532000196,0.23985397392022,0.380158969461657,0.273948595016973,0.0872584084011303,0.808380477408459,0.191581353511289,3.81690802516527e-05,0.820484934066866,0.168732734865438,0.0107823310676961,0.396794347103092,0.595881199595921,0.00732445330098682,0.276016505974411,0.620684727062773,0.103298766962816,0.0284469548670919,0.965178377536798,0.00637466759610962,0.0583023883106577,0.940844741341806,0.000852870347536329,0.0266363441442055,0.971875466101803,0.00148818975399128,0.137431060722514,0.861912770492304,0.000656168785182184,0.74856887735252,0.187921931110558,0.0635091915369214,0.220322046225482,0.177482463696659,0.156389645612428,0.163530649835888,0.169719665573002,0.112555529056541
33100,26.992118332317,0.0219544437908193,0.401694484931529,0.381081809476039,0.162076190520757,0.0331930712808561,0.831288956261548,0.16564402445082,0.00306701928763205,0.846500710311509,0.146299726775191,0.00719956291329943,0.30898993513835,0.685220967260377,0.00578909760127265,0.315909877985019,0.612383860802838,0.0717062612121438,0.0366247641253854,0.954173434938018,0.00920180093659636,0.0588539589315066,0.936322544124927,0.00482349694356645,0.0213123537717994,0.973720453640289,0.0049671925879116,0.120435198735915,0.870675504933603,0.00888929633048259,0.820502221189411,0.129064777301797,0.0504330015087919,0.180781735785422,0.167548546817798,0.15219773111359,0.196135408738337,0.134190636647711,0.169145940897143
33340,27.9040198725163,0.00389077823013134,0.38890253522126,0.347621108335047,0.183266936810829,0.0763186414027319,0.809578089816518,0.189828014641572,0.000593895541909828,0.922813477926254,0.0720318383287559,0.00515468374499034,0.325132506021861,0.673662106744718,0.00120538723342098,0.305173891868007,0.613411446296436,0.0814146618355567,0.0362471762944937,0.957821227300826,0.00593159640468041,0.0698635226427432,0.928884463457302,0.0012520138999542,0.0346121219389556,0.963316206105571,0.0020716719554735,0.122669948516676,0.875540155092157,0.00178989639116624,0.807808744620246,0.136915102124885,0.055276153254869,0.20038138733368,0.189262265002994,0.157696912129438,0.179713799989283,0.138359295889131,0.134586339655473
33460,26.5493926151631,0.0275055736697349,0.414619659314441,0.352606241454011,0.171422118906153,0.03384640665566,0.884226141912321,0.114798184469401,0.000975673618278765,0.915126418734727,0.0781568503690018,0.0067167308962716,0.260115964954182,0.736314454185995,0.00356958085982255,0.239400998266845,0.678741652359308,0.0818573493738474,0.0301912041227113,0.963722455978466,0.0060863398988233,0.0633411820499072,0.93508867276609,0.00157014518400304,0.0249824874693958,0.972080088384114,0.00293742414649071,0.0906929583444028,0.907848833482937,0.00145820817266055,0.829232394818123,0.126162541174956,0.0446050640069214,0.197975675142934,0.194488344108316,0.160796417366845,0.180032355916852,0.149250307173684,0.117456900291369
33500,27.4849930767399,0.045674448643794,0.33331878253302,0.348891881607262,0.241681849340009,0.0304330378759142,0.843018282897264,0.145489225227531,0.0114924918752044,0.872756654253976,0.121658016039082,0.00558532970694165,0.3156925382721,0.6843074617279,0,0.248380325086688,0.578054390176655,0.173565284736657,0.0334650915867993,0.963754885804135,0.00278002260906601,0.0604409111784206,0.938966559260169,0.00059252956141005,0.0280204352648478,0.970361273701587,0.00161829103356522,0.107891603516856,0.892108396483144,0,0.78516820804152,0.185094441820534,0.0297373501379452,0.256549560985324,0.226595848447126,0.126544652497732,0.138927147344246,0.140105736393644,0.111277054331928
33874,26.2692876742187,0.0143256638813191,0.470674010938799,0.3492045668679,0.119101066557235,0.0466946917547467,0.881326426370406,0.118673573629594,0,0.941748219145022,0.0538762961028992,0.00437548475207853,0.324274834804296,0.667678768651321,0.00804639654438228,0.325459749730567,0.619253433444586,0.0552868168248468,0.0598347856083543,0.940165214391646,0,0.0884835765494948,0.911516423450505,0,0.0193938302862643,0.979866186257419,0.000739983456317301,0.100563378140294,0.8973657498341,0.00207087202560664,0.873129219233831,0.0967680466320837,0.0301027341340849,0.170629456651682,0.150759427735494,0.159129182189771,0.197051368687057,0.165162183765163,0.157268380970833
34820,28.2650753949929,0.0360756508970795,0.296180384951444,0.357175568467183,0.254400707521195,0.056167688163098,0.775775051305717,0.220017690176038,0.00420725851824493,0.842558287210086,0.157327011574504,0.000114701215410324,0.430727929489871,0.568966372512093,0.000305697998036417,0.349029326865108,0.556496263802623,0.0944744093322692,0.0634928131703402,0.92802040789728,0.00848677893237981,0.0972021137643898,0.899578013283162,0.0032198729524486,0.0471547852310989,0.949155261402691,0.00368995336620968,0.154381460160448,0.842544789681163,0.00307375015838949,0.769164483802847,0.198683492790393,0.0321520234067596,0.167738292192321,0.113160628101695,0.147945250435444,0.163681923854844,0.200861318598693,0.206612586817002
34980,27.1040827890427,0.0198201730863154,0.403791061279819,0.355492878818608,0.166881946884122,0.0540139399311361,0.855694849602731,0.143806030533737,0.00049911986353224,0.878698721538823,0.117229294436526,0.0040719840246513,0.369310235057893,0.628888405334126,0.0018013596079817,0.301984685841169,0.631902510064016,0.066112804094815,0.0372211532600953,0.960151566802232,0.00262727993767266,0.0743815419085506,0.924860004797979,0.000758453293470534,0.04017749775939,0.958907673264476,0.00091482897613384,0.137720228978328,0.861645980539645,0.000633790482027841,0.790188316895305,0.14940585767433,0.060405825430365,0.211760285948584,0.195584577192929,0.172288952250225,0.15951438966966,0.150815650456822,0.11003614448178
35004,27.1691795661983,0.0214992828794614,0.440319297174412,0.32505812605256,0.184822653086719,0.0283006408068473,0.874300156972169,0.118676583588669,0.00702325943916187,0.92642002983578,0.0703717838344834,0.00320818632973616,0.276965808255447,0.71807215209799,0.00496203964656258,0.334918084947649,0.610517089460301,0.0545648255920501,0.0430656538108423,0.953048122327733,0.00388622386142482,0.0589626887737918,0.939759207023313,0.00127810420289513,0.0150231420299967,0.984413102520555,0.000563755449447771,0.117253175236229,0.879944302305584,0.00280252245818749,0.831178255722936,0.0977032671436272,0.0711184771334367,0.190178832580344,0.146645538392241,0.158950222875136,0.203070860691991,0.156145067824154,0.145009477636133
35084,26.1838410201,0.0154865665436986,0.427911753024497,0.394512584967548,0.141258274739602,0.0208308207246548,0.834086018607386,0.165216234590065,0.000697746802548398,0.88342344650003,0.11560290181233,0.00097365168764039,0.32895064741338,0.667277929347799,0.00377142323882089,0.300710135684851,0.638765610630761,0.0605242536843886,0.0318966112199534,0.958719961558831,0.00938342722121592,0.0725472304140534,0.924761823236253,0.00269094634969323,0.0294637862065713,0.968354220067158,0.00218199372627039,0.118338091571643,0.877734500635669,0.00392740779268812,0.830238740468749,0.115123381068686,0.0546378784625646,0.190651027772413,0.158906941489205,0.164748357624079,0.206126948205885,0.142273005211628,0.13729371969679
35380,28.0058118465338,0.0360897588386914,0.315248539781235,0.363257814315557,0.220819726793598,0.0645841602709189,0.78520071878011,0.210163949496409,0.00463533172348161,0.888928921532852,0.10110341350785,0.00996766495929835,0.405227700096231,0.594340685889913,0.000431614013855467,0.343492967267728,0.587904868592927,0.0686021641393446,0.043298615954983,0.942576297757371,0.0141250862876457,0.0642022068797306,0.934076030159548,0.00172176296072161,0.0383380358962205,0.960301475686876,0.00136048841690336,0.170417939532808,0.828650557474654,0.000931502992537381,0.720245985372638,0.199873503467368,0.0798805111599938,0.200133105350412,0.187111885954257,0.136510729764851,0.182365999522673,0.168735100813548,0.12514317859426
35614,26.3022675485601,0.0359487412688924,0.439600309139225,0.336590267658938,0.151253644957613,0.0366070369753313,0.811919608315775,0.182887734114591,0.00519265756963347,0.87779564706503,0.118107779623904,0.00409657331106587,0.302005120622501,0.69430250625235,0.0036923731251496,0.292593854926367,0.637011815184085,0.0703943298895477,0.0335983106771215,0.958574013092204,0.00782767623067406,0.0539541127924191,0.943291103426557,0.0027547837810241,0.0252601225238296,0.970272745878829,0.00446713159734098,0.133623307879745,0.863315144509093,0.0030615476111619,0.82081308187957,0.114827886988056,0.0643590311323734,0.210139283608848,0.186550543170439,0.166413002914722,0.167308028055175,0.138801071860879,0.130788070389937
35820,28.0815542775225,0,0.366216951446752,0.374499640827863,0.185149045996453,0.0741343617289312,0.823182652747625,0.174958197471945,0.00185914978043017,0.884792579164215,0.109173522576206,0.00603389825957981,0.334799349276567,0.662207952032849,0.00299269869058377,0.308292360355097,0.55736828562688,0.134339354018022,0.0433485982156843,0.942616865161822,0.0140345366224933,0.0851944427537042,0.912363046018682,0.00244251122761415,0.0218210609997674,0.971354717187598,0.0068242218126345,0.130794503314025,0.869205496685975,0,0.776195733785832,0.185204473499928,0.0385997927142402,0.144463724789331,0.176370190305853,0.160353528827243,0.164564183477853,0.183705889609064,0.170542482990654
